"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.304056692545775,0.442,0.32,0,"1","ATP2B1"
0,0.528823908847868,0.376,0.254,0,"1","FAM177A1"
0,0.287304286955685,0.412,0.29,0,"1","TC2N"
0,0.273929928082827,0.572,0.45,0,"1","POLR1D"
0,0.527603537595575,0.334,0.213,0,"1","KDM6B"
0,0.83834858647612,0.256,0.135,0,"1","PHTF2"
0,0.371649103871091,0.377,0.256,0,"1","PDE3B"
0,0.359080196581967,0.607,0.487,0,"1","DNAJA1"
0,0.732767879846822,0.284,0.164,0,"1","CORO7"
0,0.303968329736369,0.381,0.262,0,"1","ANXA2"
0,0.744858652957561,0.284,0.165,0,"1","ERO1A"
0,0.749711937458357,0.268,0.15,0,"1","AL133453.1"
0,0.354991835548386,0.445,0.327,0,"1","TMEM14B"
0,0.336255282731787,0.571,0.453,0,"1","STAT3"
0,0.818066855471598,0.266,0.149,0,"1","GNAQ"
0,0.7905901377394,0.266,0.149,0,"1","RIC3"
0,0.636147876598575,0.292,0.175,0,"1","SH3YL1"
0,0.338389667064252,0.415,0.298,0,"1","PRDM1"
0,0.416085035889985,0.371,0.254,0,"1","LPIN2"
0,0.263717147753643,0.847,0.731,0,"1","CCNI"
0,0.336245857455517,0.471,0.355,0,"1","NOL7"
0,0.464967351920049,0.381,0.265,0,"1","PIM1"
0,0.260583556964555,0.674,0.558,0,"1","PTGES3"
0,0.430153296444319,0.383,0.268,0,"1","STT3B"
0,0.257734606758392,0.601,0.487,0,"1","EIF3A"
0,0.251936744024884,0.411,0.298,0,"1","SEC11C"
0,0.718273292559629,0.26,0.148,0,"1","FAM129A"
0,0.399838698045649,0.395,0.284,0,"1","SLC4A7"
0,0.421370139611565,0.396,0.285,0,"1","PPA1"
0,0.689695970599213,0.268,0.157,0,"1","PRKCA"
0,0.532883369227934,0.286,0.175,0,"1","HAUS3"
0,0.372068212691446,0.42,0.309,0,"1","NDUFV2"
0,0.393642880944407,0.332,0.222,0,"1","CDC25B"
0,0.340094086852043,0.422,0.312,0,"1","PPP1R15B"
0,0.425917558104484,0.359,0.249,0,"1","TAGAP"
0,0.557417043702845,0.298,0.189,0,"1","WWP1"
0,0.280874858340898,0.458,0.35,0,"1","HIST1H4C"
0,0.570923235626358,0.323,0.215,0,"1","AL121944.1"
0,0.442953364303206,0.368,0.26,0,"1","IGBP1"
0,0.390500021359967,0.502,0.394,0,"1","DDIT4"
0,0.262540479890597,0.463,0.356,0,"1","CAMLG"
0,0.706816707016455,0.269,0.162,0,"1","GADD45A"
0,0.433269109065924,0.334,0.227,0,"1","NFKB1"
0,0.277600566880009,0.627,0.52,0,"1","CHURC1"
0,0.36277469422925,0.365,0.258,0,"1","N4BP1"
0,1.0718107260399,0.97,0.863,0,"1","JUNB"
0,0.297583063756032,0.403,0.298,0,"1","TUBB4B"
0,0.337789470918071,0.472,0.367,0,"1","ILF3-DT"
0,0.479446743435115,0.32,0.216,0,"1","ANXA7"
0,0.271958531200486,0.436,0.332,0,"1","PCNX1"
0,0.435867021063093,0.291,0.187,0,"1","SLCO3A1"
0,0.281620229084041,0.623,0.521,0,"1","NR4A2"
0,0.553798468951559,0.261,0.16,0,"1","MXI1"
0,0.52998932157927,0.309,0.208,0,"1","ICAM2"
0,0.357343149641571,0.524,0.424,0,"1","MT2A"
0,0.368085251187839,0.334,0.234,0,"1","SMAP1"
0,0.28670387617396,0.423,0.323,0,"1","NOP58"
0,0.592114139926986,0.251,0.152,0,"1","CNST"
0,0.619667046274203,0.253,0.154,0,"1","ELK3"
0,0.569166529318547,0.254,0.156,0,"1","FOXO1"
0,0.430121730142026,0.354,0.256,0,"1","IPCEF1"
0,0.464220516226358,0.281,0.184,0,"1","GOLGA8B"
0,0.526918834761066,0.27,0.173,0,"1","CRTC3"
0,0.361042327267965,0.319,0.222,0,"1","GOLGA8A"
0,0.257079870879993,0.426,0.329,0,"1","TSPYL2"
0,0.428873896387155,0.325,0.229,0,"1","C4orf48"
0,0.563167365828057,0.255,0.159,0,"1","REXO2"
0,0.478943104331703,0.287,0.191,0,"1","ELOVL5"
0,0.408211323161463,0.283,0.187,0,"1","BTG3"
0,0.439221305599309,0.281,0.186,0,"1","CAMTA1"
0,0.633188622030065,0.257,0.162,0,"1","PRMT9"
0,0.586943125977874,0.254,0.159,0,"1","ARHGAP5"
0,0.311415835998474,0.326,0.231,0,"1","HEXIM1"
0,0.398296954193365,0.963,0.868,0,"1","NPM1"
0,0.459525780436178,0.284,0.189,0,"1","MPRIP"
0,0.335023283794105,0.925,0.831,0,"1","RPL17"
0,0.289708000689587,0.873,0.779,0,"1","GMFG"
0,0.338309641642408,0.394,0.301,0,"1","AKIRIN1"
0,0.441172040777834,0.327,0.234,0,"1","RBPJ"
0,0.42256100351155,0.287,0.194,0,"1","AGO2"
0,0.300880174274056,0.883,0.79,0,"1","EEF2"
0,0.424185659769692,0.292,0.2,0,"1","AC114760.2"
0,0.53324653821039,0.916,0.825,0,"1","FOS"
0,0.394938323178908,0.875,0.784,0,"1","JUN"
0,0.331165263066613,0.366,0.275,0,"1","KLF9"
0,0.362237883556443,0.285,0.194,0,"1","ERN1"
0,0.33717713218761,0.768,0.677,0,"1","ZFP36"
0,0.664857045170561,0.252,0.162,0,"1","USP10"
0,0.344855633206924,0.318,0.228,0,"1","TRAPPC6A"
0,0.270627680671796,0.318,0.229,0,"1","GOLGA7"
0,0.487782842572405,0.261,0.173,0,"1","EBPL"
0,0.374175928815183,0.297,0.209,0,"1","ITPKB"
0,0.253358087693519,0.923,0.836,0,"1","COMMD6"
0,0.353011938316309,0.293,0.206,0,"1","ZC3H7A"
0,0.362588603451971,0.354,0.267,0,"1","SNHG15"
0,0.492740783947738,0.253,0.167,0,"1","CLPP"
0,0.386583679037218,0.251,0.168,0,"1","NMRK1"
0,0.315567548343204,0.297,0.214,0,"1","C16orf54"
0,0.404449259088608,0.269,0.187,0,"1","AFF1"
0,0.505510370274034,0.257,0.176,0,"1","DEGS1"
0,0.307857348058502,0.295,0.214,0,"1","STK24"
0,0.399659128032781,0.282,0.201,0,"1","SINHCAF"
0,0.336310335604501,0.252,0.174,0,"1","SIAH2"
0,0.401690295307564,0.259,0.181,0,"1","CA5B"
0,0.470156873082694,0.266,0.188,0,"1","CNIH1"
0,0.335827223164286,0.253,0.176,0,"1","VOPP1"
0,0.36148887732786,0.264,0.19,0,"1","USP36"
0,0.332732551678618,0.965,0.896,0,"1","COX7C"
0,0.648884018355417,0.965,0.902,0,"1","ZFP36L2"
0,0.407146873607931,0.978,0.916,0,"1","RPL36A"
0,0.295248893188986,0.971,0.911,0,"1","PABPC1"
0,0.353980071283891,0.968,0.913,0,"1","RPL4"
0,0.273318769723074,0.958,0.904,0,"1","BTF3"
0,0.425582030329611,0.98,0.928,0,"1","RPLP0"
0,0.290032640792744,0.948,0.901,0,"1","TSC22D3"
0,0.344871960586303,0.982,0.949,0,"1","RACK1"
0,0.39217772879048,0.995,0.964,0,"1","RPL23"
0,0.264079525166389,0.991,0.961,0,"1","RPL31"
0,0.400117481169219,0.993,0.966,0,"1","RPSA"
0,0.414939683847206,0.996,0.97,0,"1","RPS20"
0,0.336418819406764,0.988,0.964,0,"1","RPL10A"
0,0.328311761735877,0.997,0.974,0,"1","RPL8"
0,0.344385498951351,0.988,0.966,0,"1","RPL7"
0,0.299658280318796,0.997,0.977,0,"1","RPS21"
0,0.262973054765977,0.986,0.967,0,"1","RPS10"
0,0.319221985131155,0.995,0.979,0,"1","RPL22"
0,0.345315794645312,0.992,0.977,0,"1","RPL5"
0,0.266232127535067,0.995,0.981,0,"1","RPS13"
0,0.352062536880521,0.999,0.986,0,"1","RPL12"
0,0.310982507591337,0.996,0.984,0,"1","RPL24"
0,0.289599336875775,0.998,0.986,0,"1","RPL35A"
0,0.408839717533285,0.998,0.986,0,"1","RPS25"
0,0.263445124677092,0.997,0.986,0,"1","RPL29"
0,0.369069023370651,0.998,0.987,0,"1","RPS16"
0,0.27560498616924,0.997,0.987,0,"1","RPS7"
0,0.332613763385098,0.997,0.987,0,"1","RPL6"
0,0.293496285684014,0.999,0.99,0,"1","RPL38"
0,0.519253023201223,0.999,0.99,0,"1","RPL36"
0,0.388844867492029,0.999,0.991,0,"1","RPS8"
0,0.308647723259551,0.998,0.99,0,"1","RPL9"
0,0.382154507515499,1,0.992,0,"1","RPS12"
0,0.365082697229419,0.999,0.991,0,"1","RPS6"
0,0.264369166627789,0.997,0.989,0,"1","RPL23A"
0,0.365352281380216,1,0.992,0,"1","RPS28"
0,0.381498246905164,0.999,0.992,0,"1","RPL39"
0,0.293991775802447,0.999,0.992,0,"1","RPLP2"
0,0.360834671211816,0.999,0.992,0,"1","RPL18A"
0,0.281859301303736,0.998,0.991,0,"1","RPL18"
0,0.303425769386177,0.998,0.992,0,"1","RPL14"
0,0.375397944777488,0.997,0.991,0,"1","RPS4X"
0,0.286889705069303,0.999,0.993,0,"1","RPL27A"
0,0.354299879699345,0.999,0.993,0,"1","RPS2"
0,0.299489437875446,0.998,0.992,0,"1","RPS15A"
0,0.275607659246847,0.999,0.993,0,"1","RPL19"
0,0.309935052598944,0.999,0.993,0,"1","RPS15"
0,0.404086331567928,0.999,0.994,0,"1","RPL11"
0,0.348659507850495,0.999,0.994,0,"1","RPL30"
0,0.435674932483844,0.997,0.992,0,"1","RPS29"
0,0.365246602947446,0.999,0.994,0,"1","RPL13A"
0,0.345108671141391,0.999,0.995,0,"1","RPL32"
0,0.347087885573791,0.999,0.995,0,"1","RPL34"
0,0.314285864298606,1,0.996,0,"1","RPL37"
0,0.39369375135382,1,0.996,0,"1","RPS18"
0,0.32638801358017,0.999,0.995,0,"1","RPL10"
0,0.353654635335855,0.999,0.995,0,"1","RPL41"
0,0.401446862840198,1,0.996,0,"1","RPLP1"
0,0.309127245793197,1,0.997,0,"1","RPS27"
0,0.516883206618081,1,0.997,0,"1","TPT1"
0,0.345170820214588,1,0.997,0,"1","RPL13"
0,0.436129224852776,1,0.997,0,"1","RPL28"
0,0.40047774749049,1,0.998,0,"1","EEF1A1"
2.22044604925031e-16,0.34911020852069,0.287,0.212,4.44355663375973e-12,"1","HSPH1"
4.44089209850063e-16,0.263107685186111,0.459,0.358,8.88711326751945e-12,"1","COX14"
6.66133814775094e-16,0.282712144153625,0.601,0.495,1.33306699012792e-11,"1","USP15"
6.66133814775094e-16,0.303570256381536,0.359,0.273,1.33306699012792e-11,"1","UPP1"
6.66133814775094e-16,0.290298089980225,0.316,0.235,1.33306699012792e-11,"1","NBDY"
8.88178419700125e-16,0.279582449600672,0.632,0.534,1.77742265350389e-11,"1","YME1L1"
8.88178419700125e-16,0.250617548532847,0.441,0.344,1.77742265350389e-11,"1","FGFR1OP2"
8.88178419700125e-16,0.267150467185143,0.437,0.34,1.77742265350389e-11,"1","NSMCE3"
1.33226762955019e-15,0.32788949526884,0.271,0.199,2.66613398025584e-11,"1","TBC1D15"
1.55431223447522e-15,0.257155176207788,0.346,0.258,3.11048964363181e-11,"1","SS18L2"
1.99840144432528e-15,0.263121152508814,0.339,0.254,3.99920097038375e-11,"1","MSI2"
4.88498130835069e-15,0.34584310044064,0.43,0.347,9.7758245942714e-11,"1","NR3C1"
5.32907051820075e-15,0.265802746816066,0.319,0.239,1.06645359210233e-10,"1","CCM2"
1.24344978758018e-14,0.277180826572727,0.265,0.194,2.48839171490545e-10,"1","OSER1"
1.73194791841524e-14,0.286215617413716,0.316,0.239,3.46597417433259e-10,"1","RNF145"
6.75015598972095e-14,0.345850880846299,0.282,0.213,1.35084121666296e-09,"1","S1PR4"
1.04360964314765e-13,0.277498940067244,0.275,0.203,2.08847161786707e-09,"1","JAK3"
3.75033337718378e-13,0.26792566857742,0.393,0.313,7.50516715442018e-09,"1","UBE2K"
6.05737682235485e-13,0.289196862342102,0.303,0.232,1.21220224968965e-08,"1","PFDN4"
6.25055562863963e-13,0.254109933254228,0.273,0.204,1.25086119240336e-08,"1","TIPARP"
1.30739863379858e-12,0.271023293070555,0.268,0.201,2.61636614595773e-08,"1","SRSF8"
1.53010937253839e-12,0.378440781353498,0.543,0.472,3.06205487632383e-08,"1","TRBC1"
2.79043455009287e-12,0.277588248820903,0.259,0.194,5.58421762164585e-08,"1","HMGA1"
3.36428662706112e-11,0.332134978920317,0.281,0.22,6.73261039807471e-07,"1","DARS"
2.07289296838553e-10,0.372502779716054,0.314,0.253,4.14827340833313e-06,"1","PMAIP1"
0,2.73536982855433,0.858,0.145,0,"2","KLRF1"
0,2.56147135388248,0.882,0.201,0,"2","FCGR3A"
0,1.86617081616581,0.901,0.223,0,"2","TYROBP"
0,2.36817666250425,0.99,0.324,0,"2","GNLY"
0,2.50649819510974,0.986,0.321,0,"2","FGFBP2"
0,2.30816605295039,0.94,0.282,0,"2","GZMB"
0,2.36641846791781,0.935,0.302,0,"2","PRF1"
0,1.71202357311005,0.975,0.353,0,"2","GZMH"
0,2.17281502443272,0.816,0.202,0,"2","MYOM2"
0,1.81360571226073,0.956,0.342,0,"2","KLRD1"
0,1.84599064937068,0.904,0.299,0,"2","KLRB1"
0,2.15668613051705,0.988,0.402,0,"2","CST7"
0,2.43831827147021,0.81,0.233,0,"2","SPON2"
0,2.52162588300032,0.69,0.122,0,"2","TRDC"
0,2.42061118552435,0.736,0.189,0,"2","CLIC3"
0,1.49380968237023,0.986,0.44,0,"2","GZMA"
0,1.96288825059981,0.832,0.302,0,"2","HOPX"
0,1.60377649102719,0.998,0.479,0,"2","CCL5"
0,1.90412763276523,1,0.491,0,"2","NKG7"
0,1.69189555427273,0.875,0.393,0,"2","CTSW"
0,1.45109524195778,0.886,0.414,0,"2","ZEB2"
0,1.6850715260405,0.93,0.459,0,"2","EFHD2"
0,2.03326538434337,0.655,0.189,0,"2","ADGRG1"
0,1.10455202166338,0.765,0.34,0,"2","CCL4"
0,2.74587988266317,0.536,0.113,0,"2","SYNGR1"
0,2.05673467975625,0.709,0.286,0,"2","CMC1"
0,1.78288528792291,0.867,0.469,0,"2","CD247"
0,1.69616734772682,0.847,0.449,0,"2","CD63"
0,3.96902530770312,0.472,0.081,0,"2","PTGDS"
0,2.40239858325761,0.504,0.114,0,"2","PRSS23"
0,1.03946782977732,0.823,0.435,0,"2","TRBC1"
0,1.25154438365618,0.725,0.36,0,"2","C12orf75"
0,1.43801354109831,0.834,0.491,0,"2","RUNX3"
0,2.09121870432026,0.533,0.192,0,"2","HIPK2"
0,0.96248271233817,0.716,0.379,0,"2","PLEK"
0,1.25578925711522,0.684,0.351,0,"2","PYHIN1"
0,1.64748853713364,0.6,0.274,0,"2","PRDM1"
0,1.49246214647839,0.555,0.237,0,"2","CEP78"
0,1.84562154049558,0.494,0.182,0,"2","METRNL"
0,1.39871567524898,0.716,0.415,0,"2","DSTN"
0,1.81736137953285,0.441,0.14,0,"2","LAIR2"
0,0.994646603480744,0.774,0.474,0,"2","SYNE1"
0,1.55198384860181,0.571,0.273,0,"2","GNPTAB"
0,0.969568726644873,0.805,0.511,0,"2","ITGB1"
0,1.31607986753655,0.78,0.488,0,"2","CD81"
0,1.192118698501,0.797,0.505,0,"2","ABHD17A"
0,1.65605524295313,0.45,0.161,0,"2","C1orf21"
0,0.875680548208342,0.616,0.33,0,"2","LGALS1"
0,1.73037018173993,0.411,0.139,0,"2","S1PR5"
0,1.04919214926072,0.824,0.554,0,"2","FLNA"
0,1.18129565554591,0.842,0.574,0,"2","CD99"
0,1.41263030412255,0.468,0.207,0,"2","TGFBR3"
0,1.49059643657303,0.503,0.243,0,"2","SYTL3"
0,1.39895399936317,0.38,0.12,0,"2","CCL3"
0,1.57907871263504,0.468,0.208,0,"2","APMAP"
0,0.870436438278875,0.769,0.513,0,"2","GZMM"
0,3.7924979787575,0.285,0.029,0,"2","KLRC2"
0,3.00582380439148,0.304,0.049,0,"2","LINC02384"
0,0.789653232541841,0.85,0.597,0,"2","SYNE2"
0,2.12934882853419,0.347,0.095,0,"2","F2R"
0,1.50729068721132,0.39,0.141,0,"2","FCRL6"
0,1.41108394525531,0.462,0.217,0,"2","PTPN12"
0,1.42135441736139,0.447,0.202,0,"2","GK5"
0,1.18535937317859,0.453,0.21,0,"2","IL2RB"
0,1.54190299031357,0.482,0.24,0,"2","TFDP2"
0,0.777720312666063,0.647,0.413,0,"2","SAMD3"
0,1.17853928177526,0.827,0.593,0,"2","MBP"
0,1.40633698558725,0.515,0.283,0,"2","ALOX5AP"
0,0.984856583116147,0.551,0.32,0,"2","MYO1F"
0,1.83403631668295,0.366,0.136,0,"2","GTF3C1"
0,1.40452854183486,0.514,0.286,0,"2","ARHGAP9"
0,0.739305992643796,0.808,0.581,0,"2","ID2"
0,0.876282425807204,0.897,0.671,0,"2","ITGB2"
0,1.19460301051133,0.451,0.226,0,"2","LINC01871"
0,0.933151097949889,0.65,0.428,0,"2","ITGAL"
0,1.11020116184661,0.693,0.474,0,"2","PIP4K2A"
0,1.05826422786475,0.775,0.561,0,"2","DBI"
0,1.12115991920001,0.624,0.414,0,"2","OSTF1"
0,1.40877102343308,0.354,0.144,0,"2","TBX21"
0,2.11469160219128,0.293,0.083,0,"2","ASCL2"
0,2.22634030944243,0.293,0.083,0,"2","PTMS"
0,1.80561299519164,0.314,0.105,0,"2","TTC38"
0,0.906023381426115,0.688,0.481,0,"2","GSTP1"
0,1.18262905648198,0.368,0.163,0,"2","CX3CR1"
0,1.19221889305486,0.546,0.342,0,"2","RAB5IF"
0,1.22311218288736,0.508,0.305,0,"2","MAPK1"
0,0.371141474580924,0.756,0.554,0,"2","ANXA1"
0,0.96530165248592,0.43,0.232,0,"2","MYBL1"
0,1.1197713089324,0.476,0.279,0,"2","TNFRSF1B"
0,0.959849670565569,0.823,0.626,0,"2","LITAF"
0,2.02684976881131,0.269,0.073,0,"2","PTGDR"
0,0.996402003161451,0.583,0.387,0,"2","GNG2"
0,1.97230926912691,0.288,0.094,0,"2","NCR3"
0,1.52352651981013,0.404,0.211,0,"2","HDDC2"
0,1.81727681762937,0.3,0.107,0,"2","RHOC"
0,1.01374306239341,0.93,0.739,0,"2","IFITM2"
0,1.85603463606402,0.296,0.105,0,"2","RAP2A"
0,0.760517472325894,0.758,0.568,0,"2","CLIC1"
0,1.27337610693251,0.441,0.252,0,"2","ZBTB38"
0,1.9962064804728,0.282,0.093,0,"2","PLA2G16"
0,0.875949272241538,0.667,0.479,0,"2","CEMIP2"
0,0.606805282806896,0.78,0.592,0,"2","AHNAK"
0,0.771572243420185,0.577,0.389,0,"2","CTSC"
0,1.30222109038022,0.402,0.215,0,"2","IGF2R"
0,2.12315390086564,0.265,0.078,0,"2","CTBP2"
0,0.686384233010574,0.995,0.81,0,"2","S100A4"
0,1.1987143297316,0.357,0.174,0,"2","MATK"
0,1.11670136976034,0.55,0.368,0,"2","DHRS7"
0,2.17759042837371,0.256,0.074,0,"2","CCL4L2"
0,0.502998565673471,0.936,0.755,0,"2","SRGN"
0,1.34628190962974,0.347,0.166,0,"2","GAB3"
0,1.17654623435677,0.491,0.311,0,"2","ARPC5L"
0,1.14727576271558,0.347,0.167,0,"2","MCTP2"
0,1.00869069214304,0.484,0.305,0,"2","TXK"
0,0.808485197081749,0.601,0.423,0,"2","DIP2A"
0,0.918794413346553,0.906,0.729,0,"2","ARL4C"
0,1.34449598953011,0.39,0.214,0,"2","RASSF1"
0,1.01863534196636,0.59,0.414,0,"2","SCP2"
0,0.862965347791178,0.796,0.624,0,"2","CAST"
0,1.1189981096664,0.43,0.258,0,"2","SSBP3"
0,0.89975985975208,0.474,0.302,0,"2","ACTN4"
0,1.79261492588238,0.263,0.092,0,"2","ITGAX"
0,0.804311101266201,0.479,0.313,0,"2","CTSD"
0,1.11998775184445,0.378,0.214,0,"2","CHST12"
0,1.18811420179144,0.36,0.197,0,"2","BHLHE40"
0,1.05639068385908,0.481,0.318,0,"2","FKBP11"
0,1.19743982400533,0.332,0.17,0,"2","MTSS1"
0,1.52581144254104,0.282,0.12,0,"2","AOAH"
0,0.98506723355261,0.616,0.454,0,"2","NDUFB7"
0,0.848045481978304,0.649,0.488,0,"2","FAM49B"
0,1.10161510748282,0.954,0.793,0,"2","PPP2R5C"
0,1.05528395694154,0.529,0.369,0,"2","PTPRA"
0,0.959139787576877,0.981,0.823,0,"2","HCST"
0,0.857452411232671,0.76,0.602,0,"2","PRMT2"
0,0.834682262857762,0.762,0.605,0,"2","MSN"
0,0.635227479483827,0.497,0.34,0,"2","LYAR"
0,1.00156016533535,0.577,0.421,0,"2","PRELID1"
0,1.03343649749474,0.43,0.276,0,"2","GPR65"
0,0.98829010117441,0.414,0.261,0,"2","ATP2B4"
0,0.862168310091576,0.39,0.238,0,"2","PTPRE"
0,0.74575000765402,0.526,0.374,0,"2","CEBPB"
0,0.868322987384731,0.609,0.457,0,"2","TLN1"
0,1.24519019723687,0.262,0.111,0,"2","FCRL3"
0,1.29974942273862,0.254,0.103,0,"2","IFNG"
0,0.848119600409151,0.64,0.49,0,"2","BIN2"
0,0.83934489324026,0.701,0.551,0,"2","RARRES3"
0,1.09366714204489,0.369,0.22,0,"2","PTPN7"
0,0.827219343621397,0.585,0.436,0,"2","TGFB1"
0,1.13357503122888,0.37,0.224,0,"2","PTPN18"
0,1.01966883296491,0.403,0.258,0,"2","DOK2"
0,0.732862768766019,0.888,0.744,0,"2","LCP1"
0,0.575985537481786,0.643,0.499,0,"2","CRIP1"
0,1.540321054297,0.253,0.111,0,"2","SLC15A4"
0,1.01016057316986,0.294,0.152,0,"2","LYN"
0,1.47669936984464,0.264,0.124,0,"2","NFIL3"
0,0.924487872369841,0.427,0.289,0,"2","PTPN22"
0,0.940545742829094,0.566,0.428,0,"2","HMGN3"
0,0.574204563117442,0.75,0.613,0,"2","PLAC8"
0,0.688854762951624,0.566,0.429,0,"2","CD7"
0,1.04760154575659,0.383,0.247,0,"2","AREG"
0,0.75079123409996,0.715,0.58,0,"2","IQGAP1"
0,1.16393452198723,0.305,0.17,0,"2","RAB37"
0,0.909441348354569,0.366,0.231,0,"2","TPST2"
0,1.16331348208309,0.279,0.146,0,"2","USP28"
0,1.12538952785998,0.284,0.153,0,"2","TRG-AS1"
0,1.25995329598648,0.271,0.141,0,"2","ADAM8"
0,1.39977824491779,0.254,0.124,0,"2","MAN1A1"
0,0.572531806788776,0.644,0.514,0,"2","RORA"
0,0.886649283571703,0.358,0.228,0,"2","CD226"
0,0.82327112438761,0.471,0.341,0,"2","SLC9A3R1"
0,0.91326391489036,0.505,0.376,0,"2","DGKZ"
0,0.8549607555507,0.504,0.376,0,"2","IQGAP2"
0,0.835770516011787,0.905,0.777,0,"2","SEPT7"
0,0.756581924701249,0.674,0.547,0,"2","FYN"
0,1.0182092609025,0.353,0.226,0,"2","RAPGEF1"
0,0.818833796495936,0.868,0.742,0,"2","RAP1B"
0,1.05351647106367,0.263,0.14,0,"2","SLAMF7"
0,1.23553762708676,0.255,0.132,0,"2","LPCAT1"
0,0.801480696395276,0.718,0.595,0,"2","NDUFB2"
0,0.971123356762,0.287,0.164,0,"2","ITGAM"
0,1.22957803525937,0.996,0.875,0,"2","CYBA"
0,0.755731243494609,0.584,0.463,0,"2","BLOC1S1"
0,0.851823220116886,0.457,0.338,0,"2","GPATCH8"
0,0.814457921031792,0.517,0.399,0,"2","ADGRE5"
0,0.697340068567501,0.545,0.43,0,"2","AC245297.3"
0,0.9468285330018,0.331,0.216,0,"2","NFATC2"
0,1.01292223753318,0.275,0.161,0,"2","ZBP1"
0,0.946075984208005,0.333,0.22,0,"2","PDE4D"
0,1.12186257418181,0.309,0.196,0,"2","UBE2F"
0,0.800807340464862,0.508,0.395,0,"2","DDIT4"
0,0.937421185156645,0.36,0.247,0,"2","RAB27A"
0,0.726181058577203,0.55,0.438,0,"2","PARP8"
0,0.827258406464698,0.365,0.253,0,"2","GABARAPL1"
0,0.710602268065325,0.463,0.352,0,"2","PTPN4"
0,1.12055567708444,0.316,0.206,0,"2","SERTAD1"
0,0.819155404644914,0.44,0.33,0,"2","SELPLG"
0,0.783702642923767,0.939,0.83,0,"2","UBB"
0,0.7141840915558,0.517,0.409,0,"2","DIAPH1"
0,1.03152037150736,0.278,0.17,0,"2","RRBP1"
0,0.876768679231174,0.298,0.19,0,"2","STOM"
0,0.531313219999112,0.85,0.742,0,"2","RNF213"
0,0.927200629933628,0.376,0.268,0,"2","TRAPPC10"
0,0.716916187804253,0.684,0.577,0,"2","GUK1"
0,0.815335584852389,0.33,0.223,0,"2","APOBEC3G"
0,1.15448176090996,0.25,0.144,0,"2","TSEN54"
0,0.539277087312627,0.648,0.543,0,"2","CLEC2B"
0,0.83870266240052,0.396,0.292,0,"2","MXD4"
0,0.561159669444255,0.533,0.429,0,"2","IKZF3"
0,0.754534934655552,0.776,0.672,0,"2","HLA-F"
0,1.04129081142471,0.252,0.149,0,"2","VAV3"
0,0.965345717631697,0.341,0.239,0,"2","SERPINB6"
0,0.688292211389297,0.409,0.307,0,"2","MYO1G"
0,0.993826993761725,0.304,0.202,0,"2","SASH3"
0,0.71097186151726,0.488,0.386,0,"2","PRKCH"
0,0.775878706351055,0.511,0.41,0,"2","PRKACB"
0,0.692077241666345,0.533,0.433,0,"2","AKNA"
0,0.592441663706638,0.647,0.548,0,"2","CFLAR"
0,0.863160839799077,0.407,0.308,0,"2","LMAN2"
0,0.620856913885141,0.55,0.452,0,"2","RNF125"
0,1.03035547992469,0.273,0.176,0,"2","AGTRAP"
0,0.8194539070886,0.394,0.297,0,"2","TMX4"
0,1.10263914668698,0.261,0.164,0,"2","RAB9A"
0,0.587784928790696,0.46,0.364,0,"2","SPN"
0,0.753380639958453,0.398,0.302,0,"2","RNF166"
0,0.747661379015262,0.379,0.284,0,"2","INPP5D"
0,0.862604080656504,0.308,0.214,0,"2","LPGAT1"
0,0.516395106830774,0.337,0.244,0,"2","CYTOR"
0,0.704985929981116,0.514,0.421,0,"2","BTN3A2"
0,1.00453854908194,0.254,0.161,0,"2","MEX3C"
0,0.544010405894253,0.982,0.889,0,"2","SH3BGRL3"
0,0.689422663042166,0.566,0.473,0,"2","VAMP8"
0,0.352315860058912,0.97,0.878,0,"2","S100A6"
0,0.533422721323566,0.881,0.789,0,"2","MYL12B"
0,0.731854984185848,0.936,0.845,0,"2","ARPC2"
0,0.682009455685101,0.438,0.347,0,"2","GLRX"
0,0.771528534882794,0.39,0.3,0,"2","SYAP1"
0,0.810458428381595,0.402,0.312,0,"2","IFI27L2"
0,0.666448514607399,0.349,0.259,0,"2","STAT4"
0,0.735679381864609,0.332,0.243,0,"2","ZAP70"
0,0.859244581297142,0.344,0.255,0,"2","LINC00623"
0,0.560783048404042,0.57,0.482,0,"2","SUN2"
0,0.690962352374054,0.711,0.624,0,"2","TCF25"
0,0.878270948465001,0.265,0.179,0,"2","EIF4G3"
0,0.657010406543744,0.45,0.364,0,"2","CCDC88C"
0,0.957637537784227,0.257,0.172,0,"2","EBP"
0,0.737477717988431,0.374,0.289,0,"2","RAB8B"
0,0.634324492833155,0.457,0.372,0,"2","MIDN"
0,0.717441005493987,0.359,0.274,0,"2","RAB29"
0,0.768402853912701,0.335,0.251,0,"2","CHD9"
0,0.66995740955842,0.506,0.423,0,"2","PAXX"
0,0.683568791690991,0.591,0.508,0,"2","LSP1"
0,0.757329997809436,0.352,0.269,0,"2","BSG"
0,0.628889369345341,0.317,0.235,0,"2","FOSL2"
0,0.692313185643369,0.432,0.35,0,"2","SERPINB1"
0,0.343493484419528,0.828,0.746,0,"2","GAPDH"
0,0.585825822017891,0.744,0.662,0,"2","AKAP13"
0,0.525442453849742,0.435,0.354,0,"2","GLIPR1"
0,0.756205948508483,0.412,0.331,0,"2","POLR3GL"
